mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.20087909698486328,0.0018562286471557406,0.003802776336669922,0.00023349372333590686,0,0.4,0.5,0.02,5,1,100,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",-30.12539728977867,-31.520682885127165,-33.78731895921516,-31.811133044707002,1.5090148109880828,8357
0.18781797091166177,0.0018261179868570099,0.0039679209391276045,0.00040500677714928364,0,0.4,0.5,0.02,5,1,100,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",-30.133092044894607,-30.77777344422931,-32.829501392515276,-31.2467889605464,1.149677493442884,8323
0.6158660252888998,0.005746632986471462,0.006447950998942058,0.000701604544962947,0,0.4,0.5,0.02,5,1,300,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.4}",-15.667204515224647,-16.10968555704871,-16.961539479588943,-16.2461431839541,0.5371475669059473,6965
0.6100790500640869,0.011617885713495958,0.007109403610229492,0.0016367186731744063,0,0.4,0.5,0.02,5,1,300,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-15.547046046446313,-16.091883152929707,-16.712394417406433,-16.117107872260817,0.4760857214647035,6889
0.5556848843892416,0.006852766608890887,0.006282726923624675,0.0011693783649350874,0,0.4,0.5,0.02,5,1,300,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 1.0}",-15.291187743989907,-15.796169125683564,-16.324482203079295,-15.803946357584257,0.421876541022952,6750
1.2155301570892334,0.002929513809658623,0.010580857594807943,0.0018701961579234044,0,0.4,0.5,0.02,5,1,600,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': 0.4}",-14.117996526597455,-14.353555873151643,-14.868463919205714,-14.446672106318273,0.313372304138295,6049
1.2183408737182617,0.018476046006121273,0.010250409444173178,0.0016365340413570172,0,0.4,0.5,0.02,5,1,600,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': 0.7}",-14.056021952447253,-14.419865657019264,-14.844413392551154,-14.44010033400589,0.32217732935123417,6042
1.121289571126302,0.020950985433049903,0.00925898551940918,0.0015332534153767391,0,0.4,0.5,0.02,5,1,600,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': 1.0}",-13.96201131258322,-14.364974328577796,-14.77078961182215,-14.365925084327722,0.33018304245001806,5962
0.2018709977467855,0.012991154895204969,0.004298845926920573,0.00023360611484409113,0,0.4,0.5,0.02,5,5,100,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.4}",-30.450381416119793,-31.64394931613785,-34.49028153482217,-32.19487075569327,1.694664975089811,8421
0.20699675877888998,0.011255213026312777,0.0041332244873046875,0.00023383073579647743,0,0.4,0.5,0.02,5,5,100,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.7}",-30.16198441080775,-31.40808695780121,-33.85807809468735,-31.8093831544321,1.535373159436381,8356
